"id","region","provincia","comuna","cut","variable","valor","ano","fuente"
"92","Los Lagos","Llanquihue","Calbuco","10102","N° de hogares en tramo 40 de calificación socioeconómica","9393","2021","ADIS"
"93","Los Lagos","Llanquihue","Cochamó","10103","N° de hogares en tramo 40 de calificación socioeconómica","1713","2021","ADIS"
"94","Los Lagos","Llanquihue","Fresia","10104","N° de hogares en tramo 40 de calificación socioeconómica","3720","2021","ADIS"
"95","Los Lagos","Llanquihue","Frutillar","10105","N° de hogares en tramo 40 de calificación socioeconómica","6585","2021","ADIS"
"96","Los Lagos","Llanquihue","Los Muermos","10106","N° de hogares en tramo 40 de calificación socioeconómica","5846","2021","ADIS"
"97","Los Lagos","Llanquihue","Llanquihue","10107","N° de hogares en tramo 40 de calificación socioeconómica","5157","2021","ADIS"
"98","Los Lagos","Llanquihue","Maullín","10108","N° de hogares en tramo 40 de calificación socioeconómica","6102","2021","ADIS"
"99","Los Lagos","Llanquihue","Puerto Varas","10109","N° de hogares en tramo 40 de calificación socioeconómica","11733","2021","ADIS"
"100","Los Lagos","Chiloé","Castro","10201","N° de hogares en tramo 40 de calificación socioeconómica","11648","2021","ADIS"
"101","Los Lagos","Chiloé","Ancud","10202","N° de hogares en tramo 40 de calificación socioeconómica","13352","2021","ADIS"
"102","Los Lagos","Chiloé","Chonchi","10203","N° de hogares en tramo 40 de calificación socioeconómica","4467","2021","ADIS"
"103","Los Lagos","Chiloé","Curaco de Vélez","10204","N° de hogares en tramo 40 de calificación socioeconómica","1090","2021","ADIS"
"104","Los Lagos","Chiloé","Dalcahue","10205","N° de hogares en tramo 40 de calificación socioeconómica","4903","2021","ADIS"
"105","Los Lagos","Chiloé","Puqueldón","10206","N° de hogares en tramo 40 de calificación socioeconómica","1171","2021","ADIS"
"106","Los Lagos","Chiloé","Queilén","10207","N° de hogares en tramo 40 de calificación socioeconómica","1996","2021","ADIS"
"107","Los Lagos","Chiloé","Quellón","10208","N° de hogares en tramo 40 de calificación socioeconómica","7480","2021","ADIS"
"108","Los Lagos","Chiloé","Quemchi","10209","N° de hogares en tramo 40 de calificación socioeconómica","2838","2021","ADIS"
"109","Los Lagos","Chiloé","Quinchao","10210","N° de hogares en tramo 40 de calificación socioeconómica","2244","2021","ADIS"
"110","Los Lagos","Osorno","Osorno","10301","N° de hogares en tramo 40 de calificación socioeconómica","40800","2021","ADIS"
"111","Los Lagos","Osorno","Puerto Octay","10302","N° de hogares en tramo 40 de calificación socioeconómica","2821","2021","ADIS"
"112","Los Lagos","Osorno","Purranque","10303","N° de hogares en tramo 40 de calificación socioeconómica","6291","2021","ADIS"
"113","Los Lagos","Osorno","Puyehue","10304","N° de hogares en tramo 40 de calificación socioeconómica","3213","2021","ADIS"
"114","Los Lagos","Osorno","Río Negro","10305","N° de hogares en tramo 40 de calificación socioeconómica","5019","2021","ADIS"
"115","Los Lagos","Osorno","San Juan de la Costa","10306","N° de hogares en tramo 40 de calificación socioeconómica","3445","2021","ADIS"
"116","Los Lagos","Osorno","San Pablo","10307","N° de hogares en tramo 40 de calificación socioeconómica","3594","2021","ADIS"
"117","Los Lagos","Palena","Chaitén","10401","N° de hogares en tramo 40 de calificación socioeconómica","1205","2021","ADIS"
"118","Los Lagos","Palena","Futaleufú","10402","N° de hogares en tramo 40 de calificación socioeconómica","789","2021","ADIS"
"119","Los Lagos","Palena","Hualaihué","10403","N° de hogares en tramo 40 de calificación socioeconómica","3410","2021","ADIS"
"120","Los Lagos","Palena","Palena","10404","N° de hogares en tramo 40 de calificación socioeconómica","507","2021","ADIS"
"121","Los Lagos","Llanquihue","Puerto Montt",10101,"N° total de hogares","129639","2021","ADIS"
"122","Los Lagos","Llanquihue","Calbuco","10102","N° total de hogares","16440","2021","ADIS"
"123","Los Lagos","Llanquihue","Cochamó","10103","N° total de hogares","2571","2021","ADIS"
"124","Los Lagos","Llanquihue","Fresia","10104","N° total de hogares","5686","2021","ADIS"
"125","Los Lagos","Llanquihue","Frutillar","10105","N° total de hogares","11010","2021","ADIS"
"126","Los Lagos","Llanquihue","Los Muermos","10106","N° total de hogares","8675","2021","ADIS"
"127","Los Lagos","Llanquihue","Llanquihue","10107","N° total de hogares","9430","2021","ADIS"
"128","Los Lagos","Llanquihue","Maullín","10108","N° total de hogares","8858","2021","ADIS"
"129","Los Lagos","Llanquihue","Puerto Varas","10109","N° total de hogares","22688","2021","ADIS"
"130","Los Lagos","Chiloé","Castro","10201","N° total de hogares","23816","2021","ADIS"
"131","Los Lagos","Chiloé","Ancud","10202","N° total de hogares","22148","2021","ADIS"
"132","Los Lagos","Chiloé","Chonchi","10203","N° total de hogares","7978","2021","ADIS"
"133","Los Lagos","Chiloé","Curaco de Vélez","10204","N° total de hogares","1860","2021","ADIS"
"134","Los Lagos","Chiloé","Dalcahue","10205","N° total de hogares","8220","2021","ADIS"
"135","Los Lagos","Chiloé","Puqueldón","10206","N° total de hogares","1828","2021","ADIS"
"136","Los Lagos","Chiloé","Queilén","10207","N° total de hogares","3008","2021","ADIS"
"137","Los Lagos","Chiloé","Quellón","10208","N° total de hogares","14610","2021","ADIS"
"138","Los Lagos","Chiloé","Quemchi","10209","N° total de hogares","4600","2021","ADIS"
"139","Los Lagos","Chiloé","Quinchao","10210","N° total de hogares","3548","2021","ADIS"
"140","Los Lagos","Osorno","Osorno","10301","N° total de hogares","75106","2021","ADIS"
"141","Los Lagos","Osorno","Puerto Octay","10302","N° total de hogares","4683","2021","ADIS"
"142","Los Lagos","Osorno","Purranque","10303","N° total de hogares","10041","2021","ADIS"
"143","Los Lagos","Osorno","Puyehue","10304","N° total de hogares","5245","2021","ADIS"
"144","Los Lagos","Osorno","Río Negro","10305","N° total de hogares","7966","2021","ADIS"
"145","Los Lagos","Osorno","San Juan de la Costa","10306","N° total de hogares","4473","2021","ADIS"
"146","Los Lagos","Osorno","San Pablo","10307","N° total de hogares","5577","2021","ADIS"
"147","Los Lagos","Palena","Chaitén","10401","N° total de hogares","2139","2021","ADIS"
"148","Los Lagos","Palena","Futaleufú","10402","N° total de hogares","1386","2021","ADIS"
"149","Los Lagos","Palena","Hualaihué","10403","N° total de hogares","5312","2021","ADIS"
"150","Los Lagos","Palena","Palena","10404","N° total de hogares","903","2021","ADIS"
"151","Los Lagos","Llanquihue","Puerto Montt",10101,"N° de hogares con jefa de hogar mujer","69099","2021","ADIS"
"152","Los Lagos","Llanquihue","Calbuco","10102","N° de hogares con jefa de hogar mujer","7127","2021","ADIS"
"153","Los Lagos","Llanquihue","Cochamó","10103","N° de hogares con jefa de hogar mujer","1049","2021","ADIS"
"154","Los Lagos","Llanquihue","Fresia","10104","N° de hogares con jefa de hogar mujer","2424","2021","ADIS"
"155","Los Lagos","Llanquihue","Frutillar","10105","N° de hogares con jefa de hogar mujer","5357","2021","ADIS"
"156","Los Lagos","Llanquihue","Los Muermos","10106","N° de hogares con jefa de hogar mujer","3540","2021","ADIS"
"157","Los Lagos","Llanquihue","Llanquihue","10107","N° de hogares con jefa de hogar mujer","4295","2021","ADIS"
"158","Los Lagos","Llanquihue","Maullín","10108","N° de hogares con jefa de hogar mujer","3834","2021","ADIS"
"159","Los Lagos","Llanquihue","Puerto Varas","10109","N° de hogares con jefa de hogar mujer","11298","2021","ADIS"
"160","Los Lagos","Chiloé","Castro","10201","N° de hogares con jefa de hogar mujer","11516","2021","ADIS"
"161","Los Lagos","Chiloé","Ancud","10202","N° de hogares con jefa de hogar mujer","10205","2021","ADIS"
"162","Los Lagos","Chiloé","Chonchi","10203","N° de hogares con jefa de hogar mujer","3723","2021","ADIS"
"163","Los Lagos","Chiloé","Curaco de Vélez","10204","N° de hogares con jefa de hogar mujer","853","2021","ADIS"
"164","Los Lagos","Chiloé","Dalcahue","10205","N° de hogares con jefa de hogar mujer","3554","2021","ADIS"
"165","Los Lagos","Chiloé","Puqueldón","10206","N° de hogares con jefa de hogar mujer","804","2021","ADIS"
"166","Los Lagos","Chiloé","Queilén","10207","N° de hogares con jefa de hogar mujer","1509","2021","ADIS"
"167","Los Lagos","Chiloé","Quellón","10208","N° de hogares con jefa de hogar mujer","6761","2021","ADIS"
"168","Los Lagos","Chiloé","Quemchi","10209","N° de hogares con jefa de hogar mujer","1910","2021","ADIS"
"169","Los Lagos","Chiloé","Quinchao","10210","N° de hogares con jefa de hogar mujer","1622","2021","ADIS"
"170","Los Lagos","Osorno","Osorno","10301","N° de hogares con jefa de hogar mujer","39504","2021","ADIS"
"171","Los Lagos","Osorno","Puerto Octay","10302","N° de hogares con jefa de hogar mujer","2041","2021","ADIS"
"172","Los Lagos","Osorno","Purranque","10303","N° de hogares con jefa de hogar mujer","4892","2021","ADIS"
"173","Los Lagos","Osorno","Puyehue","10304","N° de hogares con jefa de hogar mujer","1846","2021","ADIS"
"174","Los Lagos","Osorno","Río Negro","10305","N° de hogares con jefa de hogar mujer","3518","2021","ADIS"
"175","Los Lagos","Osorno","San Juan de la Costa","10306","N° de hogares con jefa de hogar mujer","1645","2021","ADIS"
"176","Los Lagos","Osorno","San Pablo","10307","N° de hogares con jefa de hogar mujer","2536","2021","ADIS"
"177","Los Lagos","Palena","Chaitén","10401","N° de hogares con jefa de hogar mujer","859","2021","ADIS"
"178","Los Lagos","Palena","Futaleufú","10402","N° de hogares con jefa de hogar mujer","601","2021","ADIS"
"179","Los Lagos","Palena","Hualaihué","10403","N° de hogares con jefa de hogar mujer","2215","2021","ADIS"
"180","Los Lagos","Palena","Palena","10404","N° de hogares con jefa de hogar mujer","410","2021","ADIS"
